t,x,y,z,heading,roll,task,state
0.000,7.0000,7.9410,0.1000,0.00,0.00,WAITING,Press Start to begin
0.064,7.0000,7.9410,0.0995,0.00,0.00,WAITING,Press Start to begin
0.081,7.0000,7.9410,0.0994,0.00,0.00,WAITING,Press Start to begin
0.096,7.0000,7.9410,0.0992,0.00,0.00,WAITING,Press Start to begin
0.112,7.0000,7.9410,0.0990,0.00,0.00,WAITING,Press Start to begin
0.128,7.0000,7.9410,0.0988,0.00,0.00,WAITING,Press Start to begin
0.144,7.0000,7.9410,0.0986,0.00,0.00,WAITING,Press Start to begin
0.159,7.0000,7.9410,0.0983,0.00,0.00,WAITING,Press Start to begin
0.176,7.0000,7.9410,0.0980,0.00,0.00,WAITING,Press Start to begin
0.192,7.0000,7.9410,0.0977,0.00,0.00,WAITING,Press Start to begin
0.208,7.0000,7.9410,0.0974,0.00,0.00,WAITING,Press Start to begin
0.223,7.0000,7.9410,0.0971,0.00,0.00,WAITING,Press Start to begin
0.240,7.0000,7.9410,0.0967,0.00,0.00,WAITING,Press Start to begin
0.256,7.0000,7.9410,0.0963,0.00,0.00,WAITING,Press Start to begin
0.272,7.0000,7.9410,0.0959,0.00,0.00,WAITING,Press Start to begin
0.287,7.0000,7.9410,0.0954,0.00,0.00,WAITING,Press Start to begin
0.304,7.0000,7.9410,0.0950,0.00,0.00,WAITING,Press Start to begin
0.320,7.0000,7.9410,0.0945,0.00,0.00,WAITING,Press Start to begin
0.336,7.0000,7.9410,0.0940,0.00,0.00,WAITING,Press Start to begin
0.351,7.0000,7.9410,0.0935,0.00,0.00,WAITING,Press Start to begin
0.368,7.0000,7.9410,0.0929,0.00,0.00,WAITING,Press Start to begin
0.384,7.0000,7.9410,0.0924,0.00,0.00,WAITING,Press Start to begin
0.400,7.0000,7.9410,0.0918,0.00,0.00,WAITING,Press Start to begin
0.415,7.0000,7.9410,0.0912,0.00,0.00,WAITING,Press Start to begin
0.432,7.0000,7.9410,0.0906,0.00,0.00,WAITING,Press Start to begin
0.448,7.0000,7.9410,0.0899,0.00,0.00,WAITING,Press Start to begin
0.464,7.0000,7.9410,0.0893,0.00,0.00,WAITING,Press Start to begin
0.479,7.0000,7.9410,0.0886,0.00,0.00,WAITING,Press Start to begin
0.496,7.0000,7.9410,0.0879,0.00,0.00,WAITING,Press Start to begin
0.512,7.0000,7.9410,0.0871,0.00,0.00,WAITING,Press Start to begin
0.560,7.0000,7.9410,0.0848,0.00,0.00,WAITING,Press Start to begin
0.576,7.0000,7.9410,0.0840,0.00,0.00,WAITING,Press Start to begin
0.592,7.0000,7.9410,0.0832,0.00,0.00,WAITING,Press Start to begin
0.607,7.0000,7.9410,0.0824,0.00,0.00,WAITING,Press Start to begin
0.624,7.0000,7.9410,0.0815,0.00,0.00,WAITING,Press Start to begin
0.639,7.0000,7.9410,0.0806,0.00,0.00,WAITING,Press Start to begin
0.657,7.0000,7.9410,0.0796,0.00,0.00,WAITING,Press Start to begin
0.673,7.0000,7.9410,0.0787,0.00,0.00,WAITING,Press Start to begin
0.689,7.0000,7.9410,0.0778,0.00,0.00,WAITING,Press Start to begin
0.704,7.0000,7.9410,0.0769,0.00,0.00,WAITING,Press Start to begin
0.721,7.0000,7.9410,0.0759,0.00,0.00,WAITING,Press Start to begin
0.737,7.0000,7.9410,0.0749,0.00,0.00,WAITING,Press Start to begin
0.753,7.0000,7.9410,0.0739,0.00,0.00,WAITING,Press Start to begin
0.769,7.0000,7.9410,0.0729,0.00,0.00,WAITING,Press Start to begin
0.785,7.0000,7.9410,0.0719,0.00,0.00,WAITING,Press Start to begin
0.800,7.0000,7.9410,0.0709,0.00,0.00,WAITING,Press Start to begin
0.817,7.0000,7.9410,0.0698,0.00,0.00,WAITING,Press Start to begin
0.833,7.0000,7.9410,0.0688,0.00,0.00,WAITING,Press Start to begin
0.849,7.0000,7.9410,0.0678,0.00,0.00,WAITING,Press Start to begin
0.864,7.0000,7.9410,0.0667,0.00,0.00,WAITING,Press Start to begin
0.881,7.0000,7.9410,0.0656,0.00,0.00,WAITING,Press Start to begin
0.897,7.0000,7.9410,0.0645,0.00,0.00,WAITING,Press Start to begin
0.913,7.0000,7.9410,0.0633,0.00,0.00,WAITING,Press Start to begin
0.928,7.0000,7.9410,0.0622,0.00,0.00,WAITING,Press Start to begin
0.945,7.0000,7.9410,0.0610,0.00,0.00,WAITING,Press Start to begin
0.961,7.0000,7.9410,0.0599,0.00,0.00,WAITING,Press Start to begin
0.977,7.0000,7.9410,0.0587,0.00,0.00,WAITING,Press Start to begin
0.992,7.0000,7.9410,0.0575,0.00,0.00,WAITING,Press Start to begin
1.009,7.0000,7.9410,0.0563,0.00,0.00,WAITING,Press Start to begin
1.025,7.0000,7.9410,0.0551,0.00,0.00,WAITING,Press Start to begin
1.073,7.0000,7.9410,0.0513,0.00,0.00,WAITING,Press Start to begin
1.089,7.0000,7.9410,0.0501,0.00,0.00,WAITING,Press Start to begin
1.105,7.0000,7.9410,0.0488,0.00,0.00,WAITING,Press Start to begin
1.120,7.0000,7.9410,0.0475,0.00,0.00,WAITING,Press Start to begin
1.137,7.0000,7.9410,0.0462,0.00,0.00,WAITING,Press Start to begin
1.153,7.0000,7.9410,0.0449,0.00,0.00,WAITING,Press Start to begin
1.169,7.0000,7.9410,0.0436,0.00,0.00,WAITING,Press Start to begin
1.185,7.0000,7.9410,0.0422,0.00,0.00,WAITING,Press Start to begin
1.202,7.0000,7.9410,0.0409,0.00,0.00,WAITING,Press Start to begin
1.217,7.0000,7.9410,0.0395,0.00,0.00,WAITING,Press Start to begin
1.234,7.0000,7.9410,0.0382,0.00,0.00,WAITING,Press Start to begin
1.250,7.0000,7.9410,0.0368,0.00,0.00,WAITING,Press Start to begin
1.266,7.0000,7.9410,0.0354,0.00,0.00,WAITING,Press Start to begin
1.282,7.0000,7.9410,0.0341,0.00,0.00,WAITING,Press Start to begin
1.298,7.0000,7.9410,0.0327,0.00,0.00,WAITING,Press Start to begin
1.313,7.0000,7.9410,0.0313,0.00,0.00,WAITING,Press Start to begin
1.330,7.0000,7.9410,0.0299,0.00,0.00,WAITING,Press Start to begin
1.345,7.0000,7.9410,0.0285,0.00,0.00,WAITING,Press Start to begin
1.362,7.0000,7.9410,0.0271,0.00,0.00,WAITING,Press Start to begin
1.378,7.0000,7.9410,0.0256,0.00,0.00,WAITING,Press Start to begin
1.394,7.0000,7.9410,0.0242,0.00,0.00,WAITING,Press Start to begin
1.410,7.0000,7.9410,0.0228,0.00,0.00,WAITING,Press Start to begin
1.426,7.0000,7.9410,0.0213,0.00,0.00,WAITING,Press Start to begin
1.441,7.0000,7.9410,0.0199,0.00,0.00,WAITING,Press Start to begin
1.458,7.0000,7.9410,0.0184,0.00,0.00,WAITING,Press Start to begin
1.473,7.0000,7.9410,0.0169,0.00,0.00,WAITING,Press Start to begin
1.491,7.0000,7.9410,0.0154,0.00,0.00,WAITING,Press Start to begin
1.507,7.0000,7.9410,0.0139,0.00,0.00,WAITING,Press Start to begin
1.523,7.0000,7.9410,0.0124,0.00,0.00,WAITING,Press Start to begin
1.539,7.0000,7.9410,0.0108,0.00,0.00,WAITING,Press Start to begin
1.589,7.0000,7.9410,0.0062,0.00,0.00,WAITING,Press Start to begin
1.604,7.0000,7.9410,0.0047,0.00,0.00,WAITING,Press Start to begin
1.621,7.0000,7.9410,0.0032,0.00,0.00,WAITING,Press Start to begin
1.636,7.0000,7.9410,0.0017,0.00,0.00,WAITING,Press Start to begin
1.653,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.669,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.685,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.700,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.717,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.733,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.749,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.764,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.781,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.797,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.813,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.828,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.845,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.861,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.877,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.892,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.909,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.925,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.941,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.957,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.973,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
1.989,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.005,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.020,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.037,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.053,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.121,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.137,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.153,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.168,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.185,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.201,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.218,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.234,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.250,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.265,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.282,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.298,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.314,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.330,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.346,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.361,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.378,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.394,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.410,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.426,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.443,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.459,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.475,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.490,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.507,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.523,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.539,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.554,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.571,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.617,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.633,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.648,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.664,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.680,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.696,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.711,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.728,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.744,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.760,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.775,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.792,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.808,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.824,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.841,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.858,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.874,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.890,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.905,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.922,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.938,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.954,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.970,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
2.986,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.001,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.018,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.034,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.050,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.066,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.083,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.132,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.148,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.164,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.180,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.196,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.212,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.227,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.244,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.259,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.276,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.292,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.308,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.324,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.340,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.355,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.372,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.388,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.405,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.420,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.437,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.452,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.469,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.485,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.501,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.516,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.533,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.548,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.565,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.581,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.597,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.644,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.660,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.676,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.692,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.708,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.724,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.739,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.756,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.772,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.788,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.804,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.821,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.837,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.854,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.870,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.886,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.901,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.918,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.934,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.950,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.966,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.983,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
3.998,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.015,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.030,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.047,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.063,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.079,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.095,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.111,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.156,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.173,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.189,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.205,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.220,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.237,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.253,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.269,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.284,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.301,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.317,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.333,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.349,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.365,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.380,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.397,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.413,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.429,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.445,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.462,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.478,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.494,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.510,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.527,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.542,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.558,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.574,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.591,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.607,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.624,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.669,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.685,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.701,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.717,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.732,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.749,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.765,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.782,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.798,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.814,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.829,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.846,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.861,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.878,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.894,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.911,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.927,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.943,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.958,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.975,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
4.990,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.007,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.023,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.039,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.054,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.071,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.087,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.103,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.119,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.135,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.195,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.212,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.228,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.244,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.260,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.276,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.291,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.308,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.323,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.340,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.356,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.372,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.388,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.404,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.420,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.436,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.452,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.468,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.483,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.500,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.515,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.532,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.548,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.564,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.580,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.597,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.612,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.629,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.645,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.691,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.707,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.723,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.739,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.755,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.771,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.787,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.803,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.819,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.835,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.851,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.866,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.883,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.899,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.915,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.931,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.947,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.963,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.979,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
5.994,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
6.011,7.0000,7.9410,0.0000,0.00,0.00,WAITING,Press Start to begin
