t,x,y,z,heading,roll,task,state
0.930,7.0000,7.4453,0.0622,0.00,0.00,WAITING,Press Start to begin
0.945,7.0000,7.4453,0.0610,0.00,0.00,WAITING,Press Start to begin
0.962,7.0000,7.4453,0.0599,0.00,0.00,WAITING,Press Start to begin
0.978,7.0000,7.4453,0.0587,0.00,0.00,WAITING,Press Start to begin
0.994,7.0000,7.4453,0.0575,0.00,0.00,WAITING,Press Start to begin
1.010,7.0000,7.4453,0.0563,0.00,0.00,WAITING,Press Start to begin
1.027,7.0000,7.4453,0.0551,0.00,0.00,WAITING,Press Start to begin
1.071,7.0000,7.4453,0.0515,0.00,0.00,WAITING,Press Start to begin
1.088,7.0000,7.4453,0.0502,0.00,0.00,WAITING,Press Start to begin
1.104,7.0000,7.4453,0.0489,0.00,0.00,WAITING,Press Start to begin
1.121,7.0000,7.4453,0.0477,0.00,0.00,WAITING,Press Start to begin
1.136,7.0000,7.4453,0.0464,0.00,0.00,WAITING,Press Start to begin
1.152,7.0000,7.4453,0.0451,0.00,0.00,WAITING,Press Start to begin
1.168,7.0000,7.4453,0.0438,0.00,0.00,WAITING,Press Start to begin
1.184,7.0000,7.4453,0.0424,0.00,0.00,WAITING,Press Start to begin
1.200,7.0000,7.4453,0.0410,0.00,0.00,WAITING,Press Start to begin
1.217,7.0000,7.4453,0.0397,0.00,0.00,WAITING,Press Start to begin
1.233,7.0000,7.4453,0.0383,0.00,0.00,WAITING,Press Start to begin
1.249,7.0000,7.4453,0.0370,0.00,0.00,WAITING,Press Start to begin
1.265,7.0000,7.4453,0.0356,0.00,0.00,WAITING,Press Start to begin
1.282,7.0000,7.4453,0.0342,0.00,0.00,WAITING,Press Start to begin
1.297,7.0000,7.4453,0.0328,0.00,0.00,WAITING,Press Start to begin
1.313,7.0000,7.4453,0.0315,0.00,0.00,WAITING,Press Start to begin
1.329,7.0000,7.4453,0.0301,0.00,0.00,WAITING,Press Start to begin
1.346,7.0000,7.4453,0.0286,0.00,0.00,WAITING,Press Start to begin
1.362,7.0000,7.4453,0.0271,0.00,0.00,WAITING,Press Start to begin
1.378,7.0000,7.4453,0.0257,0.00,0.00,WAITING,Press Start to begin
1.394,7.0000,7.4453,0.0243,0.00,0.00,WAITING,Press Start to begin
1.410,7.0000,7.4453,0.0229,0.00,0.00,WAITING,Press Start to begin
1.426,7.0000,7.4453,0.0214,0.00,0.00,WAITING,Press Start to begin
1.442,7.0000,7.4453,0.0200,0.00,0.00,WAITING,Press Start to begin
1.458,7.0000,7.4453,0.0185,0.00,0.00,WAITING,Press Start to begin
1.475,7.0000,7.4453,0.0170,0.00,0.00,WAITING,Press Start to begin
1.490,7.0000,7.4453,0.0156,0.00,0.00,WAITING,Press Start to begin
1.507,7.0000,7.4453,0.0141,0.00,0.00,WAITING,Press Start to begin
1.522,7.0000,7.4453,0.0126,0.00,0.00,WAITING,Press Start to begin
1.539,7.0000,7.4453,0.0111,0.00,0.00,WAITING,Press Start to begin
1.591,7.0000,7.4453,0.0061,0.00,0.00,WAITING,Press Start to begin
1.607,7.0000,7.4453,0.0046,0.00,0.00,WAITING,Press Start to begin
1.623,7.0000,7.4453,0.0031,0.00,0.00,WAITING,Press Start to begin
1.640,7.0000,7.4453,0.0016,0.00,0.00,WAITING,Press Start to begin
1.660,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.672,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.688,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.704,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.719,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.735,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.750,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.767,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.783,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.800,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.815,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.832,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.849,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.864,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.880,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.896,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.911,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.928,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.943,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.960,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.975,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
1.991,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.007,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.023,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.038,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.056,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.101,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.117,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.133,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.149,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.165,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.182,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.197,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.214,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.229,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.245,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.260,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.277,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.293,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.310,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.325,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.342,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.357,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.373,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.389,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.405,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.421,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.438,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.453,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.470,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.485,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.501,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.517,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.533,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.549,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.565,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.610,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.627,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.642,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.659,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.675,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.691,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.706,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.723,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.739,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.756,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.772,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.788,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.804,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.820,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.836,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.853,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.868,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.884,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.900,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.917,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.933,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.950,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.966,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.982,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
2.998,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.015,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.030,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.046,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.062,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.079,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.123,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.139,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.155,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.171,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.187,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.203,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.219,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.236,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.252,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.268,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.284,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.300,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.316,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.333,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.349,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.365,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.381,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.398,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.413,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.430,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.445,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.462,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.478,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.495,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.511,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.527,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.543,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.559,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.575,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.592,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.637,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.653,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.669,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.686,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.701,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.718,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.734,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.750,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.766,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.783,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.798,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.815,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.830,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.846,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.862,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.878,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.894,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.910,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.924,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.941,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.957,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.974,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
3.989,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.006,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.022,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.038,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.054,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.070,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.086,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.103,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.147,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.163,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.179,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.196,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.212,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.229,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.245,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.261,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.277,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.294,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.309,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.326,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.341,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.357,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.373,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.389,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.405,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.421,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.437,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.453,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.469,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.486,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.501,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.518,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.533,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.549,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.565,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.581,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.597,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.613,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.657,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.675,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.690,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.707,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.722,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.738,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.754,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.770,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.786,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.802,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.818,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.834,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.850,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.867,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.882,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.899,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.914,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.930,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.946,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.962,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.978,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
4.994,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.009,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.026,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.041,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.058,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.074,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.090,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.106,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.123,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.168,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.185,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.200,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.216,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.232,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.248,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.263,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.280,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.295,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.312,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.328,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.344,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.360,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.377,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.392,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.409,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.424,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.440,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.456,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.473,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.488,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.505,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.521,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.538,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.553,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.570,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.586,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.602,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.618,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.634,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.679,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.696,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.711,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.728,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.744,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.760,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.776,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.793,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.809,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.825,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.841,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.857,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.873,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.890,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.905,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.922,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.937,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
5.953,7.0000,7.4453,0.0000,0.00,0.00,WAITING,Press Start to begin
