t,x,y,z,heading,roll,task,state
62.928,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
62.945,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
62.996,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.011,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.027,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.043,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.059,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.075,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.092,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.108,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.124,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.140,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.156,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.172,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.188,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.204,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.220,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.236,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.252,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.268,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.284,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.300,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.316,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.332,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.349,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.365,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.381,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.397,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.413,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.429,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.445,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.461,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.510,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.526,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.542,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.559,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.623,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.638,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.654,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.671,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.686,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.703,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.718,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.735,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.750,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.766,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.782,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.798,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.814,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.830,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.846,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.862,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.879,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.895,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.911,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.927,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.943,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.960,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
63.976,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.034,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.049,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.065,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.081,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.097,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.113,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.129,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.145,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.161,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.177,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.194,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.210,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.226,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.242,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.258,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.275,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.291,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.307,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.323,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.339,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.355,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.371,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.388,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.404,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.420,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.435,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.452,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.468,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.484,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.530,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.546,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.562,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.578,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.594,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.610,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.626,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.642,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.658,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.674,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.690,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.706,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.722,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.738,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.755,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.771,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.787,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.803,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.819,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.835,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.852,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.869,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.885,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.901,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.918,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.934,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.950,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.966,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.982,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
64.998,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.045,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.061,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.077,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.093,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.113,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.129,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.145,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.162,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.178,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.194,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.210,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.226,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.242,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.258,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.274,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.290,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.306,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.322,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.338,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.354,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.370,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.386,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.402,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.418,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.434,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.450,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.466,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.482,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.498,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.548,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.563,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.579,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.595,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.611,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.627,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.643,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.659,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.675,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.691,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.707,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.723,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.739,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.755,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.771,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.787,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.803,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.819,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.835,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.852,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.868,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.884,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.901,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.917,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.933,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.949,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.965,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.981,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
65.997,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.014,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.060,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.076,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.092,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.108,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.124,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.140,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.156,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.172,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.188,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.204,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.220,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.236,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.252,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.268,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.284,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.301,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.316,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.332,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.347,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.364,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.380,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.395,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.412,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.428,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.444,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.460,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.476,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.492,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.508,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.523,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.570,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.586,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.602,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.619,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.635,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.651,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.666,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.683,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.699,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.714,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.731,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.747,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.763,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.779,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.795,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.811,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.826,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.843,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.859,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.874,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.891,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.907,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.922,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.939,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.955,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.971,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
66.986,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.003,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.019,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.035,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.082,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.098,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.114,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.130,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.146,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.162,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.179,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.195,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.211,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.227,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.243,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.259,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.276,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.292,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.308,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.323,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.340,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.356,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.372,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.387,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.404,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.420,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.436,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.451,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.468,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.484,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.500,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.515,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.532,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.548,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.594,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.610,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.626,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.641,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.658,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.674,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.690,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.705,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.722,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.738,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.754,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.771,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.787,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.803,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.818,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.835,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.852,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.868,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.885,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.901,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.917,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.932,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.949,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.965,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.981,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
67.996,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.013,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.029,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.045,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.061,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.107,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.123,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.139,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.154,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.171,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.187,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.203,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.218,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.235,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.251,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.267,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.283,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.299,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.316,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.332,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.348,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.363,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.380,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.396,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.412,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.429,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.445,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.461,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.477,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.493,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.509,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.525,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.541,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.557,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.573,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.716,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.732,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.748,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.764,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.780,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.796,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.812,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.828,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.844,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.860,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.876,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.892,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.907,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.924,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.940,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.955,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.972,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
68.988,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
69.003,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
69.020,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
69.036,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
69.052,7.0000,7.8996,0.0000,0.00,0.00,WAITING,Press Start to begin
