t,x,y,z,heading,roll,task,state
0.000,7.0000,7.6550,0.1000,0.00,0.00,WAITING,Press Start to begin
0.053,7.0000,7.6550,0.0996,0.00,0.00,WAITING,Press Start to begin
0.069,7.0000,7.6550,0.0995,0.00,0.00,WAITING,Press Start to begin
0.085,7.0000,7.6550,0.0994,0.00,0.00,WAITING,Press Start to begin
0.101,7.0000,7.6550,0.0992,0.00,0.00,WAITING,Press Start to begin
0.117,7.0000,7.6550,0.0990,0.00,0.00,WAITING,Press Start to begin
0.133,7.0000,7.6550,0.0988,0.00,0.00,WAITING,Press Start to begin
0.149,7.0000,7.6550,0.0985,0.00,0.00,WAITING,Press Start to begin
0.165,7.0000,7.6550,0.0983,0.00,0.00,WAITING,Press Start to begin
0.180,7.0000,7.6550,0.0980,0.00,0.00,WAITING,Press Start to begin
0.197,7.0000,7.6550,0.0977,0.00,0.00,WAITING,Press Start to begin
0.212,7.0000,7.6550,0.0973,0.00,0.00,WAITING,Press Start to begin
0.229,7.0000,7.6550,0.0970,0.00,0.00,WAITING,Press Start to begin
0.245,7.0000,7.6550,0.0966,0.00,0.00,WAITING,Press Start to begin
0.261,7.0000,7.6550,0.0962,0.00,0.00,WAITING,Press Start to begin
0.277,7.0000,7.6550,0.0958,0.00,0.00,WAITING,Press Start to begin
0.293,7.0000,7.6550,0.0954,0.00,0.00,WAITING,Press Start to begin
0.309,7.0000,7.6550,0.0949,0.00,0.00,WAITING,Press Start to begin
0.325,7.0000,7.6550,0.0944,0.00,0.00,WAITING,Press Start to begin
0.340,7.0000,7.6550,0.0939,0.00,0.00,WAITING,Press Start to begin
0.357,7.0000,7.6550,0.0934,0.00,0.00,WAITING,Press Start to begin
0.373,7.0000,7.6550,0.0928,0.00,0.00,WAITING,Press Start to begin
0.389,7.0000,7.6550,0.0923,0.00,0.00,WAITING,Press Start to begin
0.405,7.0000,7.6550,0.0917,0.00,0.00,WAITING,Press Start to begin
0.421,7.0000,7.6550,0.0911,0.00,0.00,WAITING,Press Start to begin
0.436,7.0000,7.6550,0.0904,0.00,0.00,WAITING,Press Start to begin
0.453,7.0000,7.6550,0.0898,0.00,0.00,WAITING,Press Start to begin
0.469,7.0000,7.6550,0.0891,0.00,0.00,WAITING,Press Start to begin
0.485,7.0000,7.6550,0.0884,0.00,0.00,WAITING,Press Start to begin
0.500,7.0000,7.6550,0.0877,0.00,0.00,WAITING,Press Start to begin
0.517,7.0000,7.6550,0.0870,0.00,0.00,WAITING,Press Start to begin
0.565,7.0000,7.6550,0.0846,0.00,0.00,WAITING,Press Start to begin
0.582,7.0000,7.6550,0.0838,0.00,0.00,WAITING,Press Start to begin
0.598,7.0000,7.6550,0.0829,0.00,0.00,WAITING,Press Start to begin
0.614,7.0000,7.6550,0.0821,0.00,0.00,WAITING,Press Start to begin
0.629,7.0000,7.6550,0.0812,0.00,0.00,WAITING,Press Start to begin
0.646,7.0000,7.6550,0.0803,0.00,0.00,WAITING,Press Start to begin
0.661,7.0000,7.6550,0.0795,0.00,0.00,WAITING,Press Start to begin
0.678,7.0000,7.6550,0.0785,0.00,0.00,WAITING,Press Start to begin
0.694,7.0000,7.6550,0.0776,0.00,0.00,WAITING,Press Start to begin
0.711,7.0000,7.6550,0.0766,0.00,0.00,WAITING,Press Start to begin
0.727,7.0000,7.6550,0.0757,0.00,0.00,WAITING,Press Start to begin
0.743,7.0000,7.6550,0.0747,0.00,0.00,WAITING,Press Start to begin
0.759,7.0000,7.6550,0.0737,0.00,0.00,WAITING,Press Start to begin
0.775,7.0000,7.6550,0.0727,0.00,0.00,WAITING,Press Start to begin
0.791,7.0000,7.6550,0.0717,0.00,0.00,WAITING,Press Start to begin
0.807,7.0000,7.6550,0.0706,0.00,0.00,WAITING,Press Start to begin
0.822,7.0000,7.6550,0.0696,0.00,0.00,WAITING,Press Start to begin
0.838,7.0000,7.6550,0.0685,0.00,0.00,WAITING,Press Start to begin
0.855,7.0000,7.6550,0.0673,0.00,0.00,WAITING,Press Start to begin
0.872,7.0000,7.6550,0.0663,0.00,0.00,WAITING,Press Start to begin
0.887,7.0000,7.6550,0.0651,0.00,0.00,WAITING,Press Start to begin
0.904,7.0000,7.6550,0.0640,0.00,0.00,WAITING,Press Start to begin
0.920,7.0000,7.6550,0.0629,0.00,0.00,WAITING,Press Start to begin
0.937,7.0000,7.6550,0.0617,0.00,0.00,WAITING,Press Start to begin
0.952,7.0000,7.6550,0.0606,0.00,0.00,WAITING,Press Start to begin
0.969,7.0000,7.6550,0.0593,0.00,0.00,WAITING,Press Start to begin
0.985,7.0000,7.6550,0.0581,0.00,0.00,WAITING,Press Start to begin
1.001,7.0000,7.6550,0.0569,0.00,0.00,WAITING,Press Start to begin
1.017,7.0000,7.6550,0.0557,0.00,0.00,WAITING,Press Start to begin
1.075,7.0000,7.6550,0.0512,0.00,0.00,WAITING,Press Start to begin
1.091,7.0000,7.6550,0.0498,0.00,0.00,WAITING,Press Start to begin
1.108,7.0000,7.6550,0.0486,0.00,0.00,WAITING,Press Start to begin
1.124,7.0000,7.6550,0.0473,0.00,0.00,WAITING,Press Start to begin
1.140,7.0000,7.6550,0.0460,0.00,0.00,WAITING,Press Start to begin
1.155,7.0000,7.6550,0.0447,0.00,0.00,WAITING,Press Start to begin
1.172,7.0000,7.6550,0.0434,0.00,0.00,WAITING,Press Start to begin
1.188,7.0000,7.6550,0.0420,0.00,0.00,WAITING,Press Start to begin
1.204,7.0000,7.6550,0.0407,0.00,0.00,WAITING,Press Start to begin
1.220,7.0000,7.6550,0.0394,0.00,0.00,WAITING,Press Start to begin
1.237,7.0000,7.6550,0.0380,0.00,0.00,WAITING,Press Start to begin
1.252,7.0000,7.6550,0.0367,0.00,0.00,WAITING,Press Start to begin
1.268,7.0000,7.6550,0.0353,0.00,0.00,WAITING,Press Start to begin
1.284,7.0000,7.6550,0.0339,0.00,0.00,WAITING,Press Start to begin
1.300,7.0000,7.6550,0.0325,0.00,0.00,WAITING,Press Start to begin
1.315,7.0000,7.6550,0.0311,0.00,0.00,WAITING,Press Start to begin
1.332,7.0000,7.6550,0.0297,0.00,0.00,WAITING,Press Start to begin
1.348,7.0000,7.6550,0.0283,0.00,0.00,WAITING,Press Start to begin
1.364,7.0000,7.6550,0.0269,0.00,0.00,WAITING,Press Start to begin
1.380,7.0000,7.6550,0.0255,0.00,0.00,WAITING,Press Start to begin
1.396,7.0000,7.6550,0.0241,0.00,0.00,WAITING,Press Start to begin
1.411,7.0000,7.6550,0.0226,0.00,0.00,WAITING,Press Start to begin
1.428,7.0000,7.6550,0.0212,0.00,0.00,WAITING,Press Start to begin
1.443,7.0000,7.6550,0.0197,0.00,0.00,WAITING,Press Start to begin
1.460,7.0000,7.6550,0.0183,0.00,0.00,WAITING,Press Start to begin
1.476,7.0000,7.6550,0.0168,0.00,0.00,WAITING,Press Start to begin
1.492,7.0000,7.6550,0.0153,0.00,0.00,WAITING,Press Start to begin
1.508,7.0000,7.6550,0.0138,0.00,0.00,WAITING,Press Start to begin
1.524,7.0000,7.6550,0.0124,0.00,0.00,WAITING,Press Start to begin
1.571,7.0000,7.6550,0.0078,0.00,0.00,WAITING,Press Start to begin
1.588,7.0000,7.6550,0.0063,0.00,0.00,WAITING,Press Start to begin
1.604,7.0000,7.6550,0.0048,0.00,0.00,WAITING,Press Start to begin
1.620,7.0000,7.6550,0.0033,0.00,0.00,WAITING,Press Start to begin
1.635,7.0000,7.6550,0.0018,0.00,0.00,WAITING,Press Start to begin
1.652,7.0000,7.6550,0.0003,0.00,0.00,WAITING,Press Start to begin
1.668,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.684,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.699,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.716,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.732,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.748,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.763,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.780,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.796,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.812,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.828,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.844,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.859,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.876,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.891,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.908,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.924,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.940,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.956,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.972,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
1.988,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.004,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.019,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.036,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.083,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.100,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.116,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.133,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.149,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.165,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.181,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.197,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.212,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.229,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.245,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.262,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.278,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.294,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.310,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.327,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.342,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.359,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.375,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.392,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.408,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.424,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.440,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.457,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.472,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.489,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.505,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.522,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.537,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.583,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.599,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.615,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.630,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.647,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.663,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.679,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.694,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.711,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.727,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.743,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.759,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.775,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.791,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.806,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.822,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.838,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.855,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.871,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.887,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.903,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.918,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.935,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.950,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.967,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
2.983,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.000,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.016,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.032,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.048,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.094,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.109,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.126,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.141,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.158,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.174,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.191,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.206,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.223,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.238,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.255,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.271,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.288,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.304,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.321,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.337,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.353,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.369,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.385,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.401,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.417,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.433,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.450,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.465,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.482,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.498,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.515,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.530,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.547,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.563,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.611,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.626,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.643,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.659,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.675,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.691,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.707,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.723,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.739,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.755,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.771,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.787,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.803,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.819,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.836,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.852,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.868,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.883,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.900,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.916,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.932,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.948,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.965,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.981,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
3.997,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.012,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.029,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.045,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.061,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.077,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.124,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.140,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.156,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.172,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.188,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.204,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.220,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.236,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.252,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.267,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.284,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.299,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.316,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.332,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.348,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.364,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.380,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.396,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.413,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.429,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.445,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.461,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.478,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.493,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.510,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.526,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.542,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.558,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.574,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.590,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.638,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.654,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.671,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.686,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.702,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.718,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.734,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.750,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.767,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.781,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.798,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.814,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.830,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.846,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.863,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.878,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.895,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.911,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.928,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.943,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.960,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.976,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
4.992,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.008,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.024,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.040,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.057,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.072,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.089,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.104,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.150,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.165,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.181,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.196,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.213,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.229,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.246,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.261,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.277,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.293,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.310,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.326,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.343,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.358,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.375,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.390,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.407,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.423,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.439,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.455,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.471,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.487,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.504,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.519,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.536,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.551,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.567,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.583,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.599,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.615,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.662,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.678,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.694,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.710,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.726,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.742,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.758,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.774,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.790,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.805,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.821,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.837,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.854,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.870,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.886,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.902,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.918,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.934,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.951,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.966,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
5.983,7.0000,7.6550,0.0000,0.00,0.00,WAITING,Press Start to begin
