t,x,y,z,heading,roll,task,state
1.332,7.0000,7.1598,0.0297,0.00,0.00,WAITING,Press Start to begin
1.347,7.0000,7.1598,0.0283,0.00,0.00,WAITING,Press Start to begin
1.365,7.0000,7.1598,0.0269,0.00,0.00,WAITING,Press Start to begin
1.380,7.0000,7.1598,0.0255,0.00,0.00,WAITING,Press Start to begin
1.396,7.0000,7.1598,0.0240,0.00,0.00,WAITING,Press Start to begin
1.412,7.0000,7.1598,0.0225,0.00,0.00,WAITING,Press Start to begin
1.429,7.0000,7.1598,0.0211,0.00,0.00,WAITING,Press Start to begin
1.445,7.0000,7.1598,0.0196,0.00,0.00,WAITING,Press Start to begin
1.461,7.0000,7.1598,0.0181,0.00,0.00,WAITING,Press Start to begin
1.476,7.0000,7.1598,0.0167,0.00,0.00,WAITING,Press Start to begin
1.494,7.0000,7.1598,0.0151,0.00,0.00,WAITING,Press Start to begin
1.510,7.0000,7.1598,0.0135,0.00,0.00,WAITING,Press Start to begin
1.527,7.0000,7.1598,0.0121,0.00,0.00,WAITING,Press Start to begin
1.576,7.0000,7.1598,0.0075,0.00,0.00,WAITING,Press Start to begin
1.591,7.0000,7.1598,0.0059,0.00,0.00,WAITING,Press Start to begin
1.607,7.0000,7.1598,0.0044,0.00,0.00,WAITING,Press Start to begin
1.624,7.0000,7.1598,0.0029,0.00,0.00,WAITING,Press Start to begin
1.639,7.0000,7.1598,0.0014,0.00,0.00,WAITING,Press Start to begin
1.655,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.671,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.687,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.703,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.719,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.734,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.751,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.767,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.784,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.800,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.816,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.832,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.848,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.864,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.880,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.896,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.912,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.927,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.944,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.960,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.976,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
1.992,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.008,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.023,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.040,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.088,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.104,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.120,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.136,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.152,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.168,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.183,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.200,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.215,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.232,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.248,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.265,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.281,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.297,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.313,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.330,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.345,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.361,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.377,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.393,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.409,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.425,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.440,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.457,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.473,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.490,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.506,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.522,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.537,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.555,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.604,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.621,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.636,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.652,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.668,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.685,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.701,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.717,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.732,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.749,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.765,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.781,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.797,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.813,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.829,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.845,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.861,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.877,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.893,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.910,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.925,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.941,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.956,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.973,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
2.989,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.005,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.021,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.038,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.053,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.071,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.118,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.134,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.150,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.166,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.182,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.198,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.213,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.230,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.246,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.262,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.277,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.294,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.310,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.326,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.342,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.358,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.374,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.390,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.405,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.422,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.438,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.454,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.470,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.487,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.502,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.519,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.535,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.551,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.567,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.583,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.629,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.645,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.661,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.677,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.692,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.710,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.725,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.741,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.757,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.773,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.788,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.805,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.821,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.838,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.854,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.871,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.886,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.903,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.919,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.935,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.951,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.967,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.983,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
3.999,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.015,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.031,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.046,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.063,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.079,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.095,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.143,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.160,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.175,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.192,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.207,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.224,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.239,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.256,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.271,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.288,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.303,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.319,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.335,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.351,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.367,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.384,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.400,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.416,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.432,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.449,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.464,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.480,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.496,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.512,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.528,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.544,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.560,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.576,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.590,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.607,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.662,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.678,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.694,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.710,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.726,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.742,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.757,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.774,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.790,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.806,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.822,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.840,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.855,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.873,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.888,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.905,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.921,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.937,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.952,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.969,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
4.984,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.002,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.017,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.033,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.049,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.065,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.081,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.097,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.113,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.161,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.177,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.193,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.208,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.225,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.241,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.258,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.274,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.290,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.305,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.322,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.338,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.355,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.371,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.387,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.402,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.419,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.434,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.452,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.468,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.484,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.500,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.516,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.532,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.548,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.564,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.580,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.596,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.613,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.629,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.677,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.693,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.709,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.725,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.741,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.757,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.774,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.789,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.806,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.822,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.840,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.855,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.872,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.888,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.904,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.920,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.937,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.953,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.970,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
5.986,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
6.002,7.0000,7.1598,0.0000,0.00,0.00,WAITING,Press Start to begin
