t,x,y,z,heading,roll,task,state
2.338,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.353,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.369,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.386,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.401,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.417,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.434,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.449,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.466,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.481,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.498,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.513,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.530,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.545,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.562,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.607,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.623,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.640,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.656,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.670,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.687,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.702,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.719,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.734,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.750,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.767,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.782,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.799,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.815,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.830,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.847,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.862,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.879,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.894,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.911,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.926,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.943,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.958,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.975,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
2.990,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.007,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.022,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.039,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.054,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.070,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.116,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.133,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.149,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.166,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.182,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.199,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.214,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.231,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.246,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.263,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.278,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.295,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.310,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.327,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.344,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.360,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.375,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.392,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.408,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.424,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.441,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.457,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.473,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.489,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.505,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.521,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.536,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.553,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.569,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.585,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.629,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.645,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.662,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.678,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.695,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.711,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.727,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.742,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.759,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.775,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.791,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.808,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.824,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.840,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.856,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.873,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.888,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.905,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.920,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.937,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.952,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.969,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
3.984,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.001,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.016,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.033,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.049,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.065,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.082,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.098,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.143,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.159,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.174,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.191,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.206,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.223,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.239,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.255,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.271,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.286,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.303,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.319,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.335,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.351,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.367,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.383,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.399,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.415,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.431,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.448,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.464,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.481,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.496,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.513,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.528,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.545,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.560,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.577,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.592,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.609,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.655,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.670,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.686,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.703,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.718,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.735,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.750,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.767,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.782,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.799,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.815,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.831,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.848,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.864,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.880,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.897,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.912,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.929,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.944,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.961,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.976,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
4.993,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.009,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.025,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.040,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.057,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.073,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.089,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.105,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.122,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.166,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.183,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.199,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.215,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.231,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.247,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.263,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.279,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.295,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.311,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.326,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.343,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.358,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.375,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.390,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.407,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.422,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.439,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.454,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.471,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.486,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.503,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.519,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.535,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.551,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.568,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.584,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.600,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.616,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.632,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.677,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.694,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.710,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.726,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.742,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.758,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.774,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.790,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.806,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.822,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.838,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.855,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.871,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.887,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.902,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.919,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.935,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
5.951,7.0000,7.7068,0.0000,0.00,0.00,WAITING,Press Start to begin
